token_context,word_context,seg_context,sent_cotext,label
"["" #TAUTHOR_TAG'sCCMisanunlabeledbracketingmodelthatgeneratesthespanofpart-of-speechtagsthatmakeupeachconstituentandthepairoftagssurroundingeachconstituentspan(aswellasthespansandcontextsofeachnon-constituent)."", 'Theyfoundthatmodelingconstituentcontextaidsinparserlearningbecauseitisabletocapturetheobservationthatthesamecontextstendtoappearrepeatedlyinacorpus,evenwithdifferentconstitu', '']","["" #TAUTHOR_TAG'sCCMisanunlabeledbracketingmodelthatgeneratesthespanofpart-of-speechtagsthatmakeupeachconstituentandthepairoftagssurroundingeachconstituentspan(aswellasthespansandcontextsofeachnon-constituent)."", 'Theyfoundthatmodelingconstituentcontextaidsinparserlearningbecauseitisabletocapturetheobservationthatthesamecontextstendtoappearrepeatedlyinacorpus,evenwithdifferent', '']","["" #TAUTHOR_TAG'sCCMisanunlabeledbracketingmodelthatgeneratesthespanofpart-of-speechtagsthatmakeupeachconstituentandthepairoftagssurroundingeachconstituentspan(aswellasthespansandcontextsofeachnon-constituent)."", 'Theyfoundthatmodelingconstituentcontextaidsinparserlearningbecauseitisabletocapturetheobservationthatthesamecontextstendtoappearrepeatedlyinacorpus,evenwithdifferentconstituents.', '']","["" #TAUTHOR_TAG'sCCMisanunlabeledbracketingmodelthatgeneratesthespanofpart-of-speechtagsthatmakeupeachconstituentandthepairoftagssurroundingeachconstituentspan(aswellasthespansandcontextsofeachnon-constituent)."", 'Theyfoundthatmodelingconstituentcontextaidsinparserlearningbecauseitisabletocapturetheobservationthatthesamecontextstendtoappearrepeatedlyinacorpus,evenwithdifferentconstituents.', '']",0
"['onlyrawdataandanincompletedictionarymappingsomewordstosetsofpotentialsupertags.', 'Inordertoestimatetheparametersofourmodel,wedevelopablockedsamplerbasedonthatof #TAUTHOR_TAGtosampleparsetreesforsentencesintherawtrainingcorpusaccordingtotheirposteriorprobabilities.', '', '']","['onlyrawdataandanincompletedictionarymappingsomewordstosetsofpotentialsupertags.', 'Inordertoestimatetheparametersofourmodel,wedevelopablockedsamplerbasedonthatof #TAUTHOR_TAGtosampleparsetreesforsentencesintherawtrainingcorpusaccordingtotheirposteriorprobabilities.', '', '']","['onlyrawdataandanincompletedictionarymappingsomewordstosetsofpotentialsupertags.', 'Inordertoestimatetheparametersofourmodel,wedevelopablockedsamplerbasedonthatof #TAUTHOR_TAGtosampleparsetreesforsentencesintherawtrainingcorpusaccordingtotheirposteriorprobabilities.', '', '']","['Inthispaper,weseektolearnfromonlyrawdataandanincompletedictionarymappingsomewordstosetsofpotentialsupertags.', 'Inordertoestimatetheparametersofourmodel,wedevelopablockedsamplerbasedonthatof #TAUTHOR_TAGtosampleparsetreesforsentencesintherawtrainingcorpusaccordingtotheirposteriorprobabilities.', '', '']",5
"['', 'WeevaluatedontheEnglishCCGBank #AUTHOR_TAG,whichisatransformationofthePennTreebank #TAUTHOR_TAG;theCTBCCG #AUTHOR_TAGtransformationofthePennChineseTreebank #AUTHOR_TAG;']","['', 'WeevaluatedontheEnglishCCGBank #AUTHOR_TAG,whichisatransformationofthePennTreebank #TAUTHOR_TAG;theCTBCCG #AUTHOR_TAGtransformationofthePennChineseTreebank #AUTHOR_TAG;']","['', 'WeevaluatedontheEnglishCCGBank #AUTHOR_TAG,whichisatransformationofthePennTreebank #TAUTHOR_TAG;theCTBCCG #AUTHOR_TAGtransformationofthePennChineseTreebank #AUTHOR_TAG;']","['', '']",5
"[""Theright-sidecontextofanon-terminalcategory--theprobabilityofgeneratingacategorytotherightofthecurrentconstituent'scategory--correspondsdirectlytothecategorytransitionsusedfortheHMMsupertaggerof #TAUTHOR_TAG."", ""canbiasedinthetheHMMsupertagger'stransitionsuentlabel.""]","[""Theright-sidecontextofanon-terminalcategory--theprobabilityofgeneratingacategorytotherightofthecurrentconstituent'scategory--correspondsdirectlytothecategorytransitionsusedfortheHMMsupertaggerof #TAUTHOR_TAG."", ""canbiasedinthetheHMMsupertagger'stransitions:label.""]","[""Theright-sidecontextofanon-terminalcategory--theprobabilityofgeneratingacategorytotherightofthecurrentconstituent'scategory--correspondsdirectlytothecategorytransitionsusedfortheHMMsupertaggerof #TAUTHOR_TAG."", ""canbebiasedintheHMMsupertagger'stransitions:theconstituentlabel.""]","[""Theright-sidecontextofanon-terminalcategory--theprobabilityofgeneratingacategorytotherightofthecurrentconstituent'scategory--correspondsdirectlytothecategorytransitionsusedfortheHMMsupertaggerof #TAUTHOR_TAG."", '']",1
"['Eachcorpuswasdividedintofourdistinctdatasets:asetfromwhichweextractthetagdictionaries,asetencesadevelopmentset,andaset.', 'Weusethesamesplitsas #TAUTHOR_TAG.', 'Sincethesetreebanksusetotreesto', '', '', '']","['Eachcorpuswasdividedintofourdistinctdatasets:asetfromwhichweextractthetagdictionaries,asetadevelopmentset,andaset.', 'Weusethesamesplitsas #TAUTHOR_TAG.', 'Sincethesetreebanksusetotreesto', '', '', '']","['Eachcorpuswasdividedintofourdistinctdatasets:asetfromwhichweextractthetagdictionaries,asetencesadevelopmentset,andatestset.', 'Weusethesamesplitsas #TAUTHOR_TAG.', 'Sincethesetreebanksusetothetreesto', '', '', '']","['Eachcorpuswasdividedintofourdistinctdatasets:asetfromwhichweextractthetagdictionaries,asetofraw(unannotated)sentences,adevelopmentset,andatestset.', 'Weusethesamesplitsas #TAUTHOR_TAG.', '', '', '', '']",5
"['', '', 'off', 'Theparsertriestofindavalidparsethateithersditsroot.', '', 'parserattostrategicallyallowtokenstosubsumebymakingitadependent(firstwitharestrictedrootsetthenwithout', 'Thisissimilartothe""deletion""strategyemployedby #TAUTHOR_TAG,butwedoitdirectlyinthegrammar.', '', 'D,t→v,D.', '', '']","['', '', 'backoff', 'Theparsertriestofindavalidparsethateithersdclitsroot.', '', 'parserattemptstostrategicallyallowtokenstosubsumebymakingitadependent(firstwitharestrictedrootset,thenwithout).', 'Thisissimilartothe""deletion""strategyemployedby #TAUTHOR_TAG,butwedoitdirectlyinthegrammar.', '', 'D,t→v,D.', '', '']","['', '', '', 'Theparserfirsttriestofindavalidparsethateithersdclitsroot.', '', 'theparserattemptstostrategicallyallowtokenstosubsumebymakingitadependent(firstwitharestrictedrootset,thenwithout', 'Thisissimilartothe""deletion""strategyemployedby #TAUTHOR_TAG,butwedoitdirectlyinthegrammar.', '', 'D,t→v,D.', '', '']","['', '', '', 'Theparserfirsttriestofindavalidparsethathaseithersdclornpatitsroot.', '', 'Ifnoparseisfoundyet,thentheparserattemptstostrategicallyallowtokenstosubsumeaneighborbymakingitadependent(firstwitharestrictedrootset,thenwithout).', 'Thisissimilartothe""deletion""strategyemployedby #TAUTHOR_TAG,butwedoitdirectlyinthegrammar.', '', '', '', '']",1
"['Bridgeobsssypossibleandthatduetothenaturalcorrespondenceofcategoriesandsyntacticstructure,biasingtowardsimplercategoriesencouragessimplerstructures', '', 'aldridgefnotesdueadjacentcategoriestendtobecombinable.', 'WepreviouslyshowedthatincorporatingthisintuitionintoaBayesianpriorcanhelptrainaCCGsupertagger #TAUTHOR_TAG.']","['Baldridgeobservedpossible,andthatduetothenaturalcorrespondenceofcategoriesandsyntacticstructure,biasingtowardsimplercategoriesencouragessimplerstructures.', '', 'Baldridgefurthernotesdueadjacentcategoriestendtobecombinable.', 'WepreviouslyshowedthatincorporatingthisintuitionintoaBayesianpriorcanhelptrainaCCGsupertagger #TAUTHOR_TAG.']","['Bridgeobsspossibleandthatduetothenaturalcorrespondenceofcategoriesandsyntacticstructure,biasingtowardsimplercategoriesencouragessimplerstructures.', '', 'aldridgefnotesdueadjacentcategoriestendtobecombinable.', 'WepreviouslyshowedthatincorporatingthisintuitionintoaBayesianpriorcanhelptrainaCCGsupertagger #TAUTHOR_TAG.']","['Baldridgeobservedisthat,cross-linguistically,grammarsprefersimplersyntacticstructureswhenpossible,andthatduetothenaturalcorrespondenceofcategoriesandsyntacticstructure,biasingtowardsimplercategoriesencouragessimplerstructures.', '', 'BaldridgefurthernotesthatduetothenaturalassociativityofCCG,adjacentcategoriestendtobecombinable.', 'WepreviouslyshowedthatincorporatingthisintuitionintoaBayesianpriorcanhelptrainaCCGsupertagger #TAUTHOR_TAG.']",2
"['Weemploythesameprocedureasourpreviousworkforsettingtheterminalproductionpriordistributions_TERM-0(w)byestimatingword-given-categoryrelationshipsfromtheweaksupervision:thetagdictionaryandrawcorpus #TAUTHOR_TAG.4', 'Thisprocedureattemptstoautomaticallyestimatethefrequencyofeachword/tagcombinationbydividingthenumberofraw-corpusoccurrencesofeachwordinthedictionaryevenlyacrossallofitsassociatedtags.', '']","['Weemploythesameprocedureasourpreviousworkforsettingtheterminalproductionpriordistributions_TERM-0(w)byestimatingword-given-categoryrelationshipsfromtheweaksupervision:thetagdictionaryandrawcorpus #TAUTHOR_TAG.4', 'Thisprocedureattemptstoautomaticallyestimatethefrequencyofeachword/tagcombinationbydividingthenumberofraw-corpusoccurrencesofeachwordinthedictionaryevenlyacrossallofitsassociatedtags.', '']","['Weemploythesameprocedureasourpreviousworkforsettingtheterminalproductionpriordistributions_TERM-0(w)byestimatingword-given-categoryrelationshipsfromtheweaksupervision:thetagdictionaryandrawcorpus #TAUTHOR_TAG.4', 'Thisprocedureattemptstoautomaticallyestimatethefrequencyofeachword/tagcombinationbydividingthenumberofraw-corpusoccurrencesofeachwordinthedictionaryevenlyacrossallofitsassociatedtags.', '']","['Weemploythesameprocedureasourpreviousworkforsettingtheterminalproductionpriordistributions_TERM-0(w)byestimatingword-given-categoryrelationshipsfromtheweaksupervision:thetagdictionaryandrawcorpus #TAUTHOR_TAG.4', 'Thisprocedureattemptstoautomaticallyestimatethefrequencyofeachword/tagcombinationbydividingthenumberofraw-corpusoccurrencesofeachwordinthedictionaryevenlyacrossallofitsassociatedtags.', '']",5
"['LikeCCM,thismodelisdeficientsincethesamesupertagsaregeneratedmultipletimes,andparseswithconflictingsupertagsarenotvalid.', 'Sincewearenotgeneratingfromthemodel,thisdoesnotintroducedifficulties #TAUTHOR_TAG.']","['LikeCCM,thismodelisdeficientsincethesamesupertagsaregeneratedmultipletimes,andparseswithconflictingsupertagsarenotvalid.', 'Sincewearenotgeneratingfromthemodel,thisdoesnotintroducedifficulties #TAUTHOR_TAG.']","['LikeCCM,thismodelisdeficientsincethesamesupertagsaregeneratedmultipletimes,andparseswithconflictingsupertagsarenotvalid.', 'Sincewearenotgeneratingfromthemodel,thisdoesnotintroducedifficulties #TAUTHOR_TAG.']","['LikeCCM,thismodelisdeficientsincethesamesupertagsaregeneratedmultipletimes,andparseswithconflictingsupertagsarenotvalid.', 'Sincewearenotgeneratingfromthemodel,thisdoesnotintroducedifficulties #TAUTHOR_TAG.']",4
"['adjitubecombinedusingoneaofrulesform', 'Thedirectionoftheslashoperatorgivesthebehaviorofthefunction.', 'describeaninitive', 'rules', 'WefurtheraddrulesforcombiningwithpunctuationtotheleftandrightandallowforthemergeruleXâ\x86\x92XXof #TAUTHOR_TAG.']","['adjacentbecombinedusingoneaofrulesform', 'Thedirectionoftheslashoperatorgivesthebehaviorofthefunction.', 'describeanintransitive', 'rules.', 'WefurtheraddrulesforcombiningwithpunctuationtotheleftandrightandallowforthemergeruleXâ\x86\x92XXof #TAUTHOR_TAG.']","['adjcanbecombinedusingoneasetofcombinationrulesform', 'Thedirectionoftheslashoperatorgivesthebehaviorofthefunction.', 'mightdescribeanintransitiveverb', '', 'WefurtheraddrulesforcombiningwithpunctuationtotheleftandrightandallowforthemergeruleXâ\x86\x92XXof #TAUTHOR_TAG.']","['', 'Thedirectionoftheslashoperatorgivesthebehaviorofthefunction.', '', '', 'WefurtheraddrulesforcombiningwithpunctuationtotheleftandrightandallowforthemergeruleXâ\x86\x92XXof #TAUTHOR_TAG.']",5
"['Tosamplefromourproposaldistribution,weuseablockedGibbssamplerbasedontheoneproposedby #AUTHOR_TAGandusedby #TAUTHOR_TAGthatsamplesentireparsetrees.', '', '']","['Tosamplefromourproposaldistribution,weuseablockedGibbssamplerbasedontheoneproposedby #AUTHOR_TAGandusedby #TAUTHOR_TAGthatsamplesentireparsetrees.', '', '']","['Tosamplefromourproposaldistribution,weuseablockedGibbssamplerbasedontheoneproposedby #AUTHOR_TAGandusedby #TAUTHOR_TAGthatsamplesentireparsetrees.', '', '']","['Tosamplefromourproposaldistribution,weuseablockedGibbssamplerbasedontheoneproposedby #AUTHOR_TAGandusedby #TAUTHOR_TAGthatsamplesentireparsetrees.', '', '']",5
"['', 'weresorttoGibbssamplingtofindanapproximatesolution.', 'Ourstrategyisbasedontheapproachpresentedby #TAUTHOR_TAG.', '', 'efficientlysamplenewmodelparametersweexploitDirichlet-multinomialconjugacy.', 'theseandaccumu-ating,obtainanapproxoftherequiredposteriorities']","['', 'weresorttoGibbssamplingtofindanapproximatesolution.', 'Ourstrategyisbasedontheapproachpresentedby #TAUTHOR_TAG.', '', 'efficientlysamplenewmodelparameters,weexploitDirichlet-multinomialconjugacy.', 'theseandaccumu-latingobtainanapproximationoftherequiredposterior']","['', 'weresorttoGibbssamplingtofindanapproximatesolution.', 'Ourstrategyisbasedontheapproachpresentedby #TAUTHOR_TAG.', '', 'efficientlysamplenewmodelparameters,weexploitDirichlet-multinomialconjugacy.', 'andaccumuweobtainanapproximationoftherequiredposteriorquantities.']","['', 'Sincethereisnowaytoanalyticallycomputethesemodes,weresorttoGibbssamplingtofindanapproximatesolution.', 'Ourstrategyisbasedontheapproachpresentedby #TAUTHOR_TAG.', '', 'Toefficientlysamplenewmodelparameters,weexploitDirichlet-multinomialconjugacy.', 'Byrepeatingthesealternatingstepsandaccumu-latingtheproductions,weobtainanapproximationoftherequiredposteriorquantities.']",5
"['Oneimportantexampleistheconstituentcontextmodel(CCM)of #TAUTHOR_TAG,whichwasspecificallydesignedtocapturethelinguisticobservationmadeby #AUTHOR_TAGthatthereareregularitiestothecontextsinwhichconstituentsappear.', '', 'OUNDETandVER.', '', '', 'tolearnwhichPOScontextsarelikely,doesviaprobabilisticgenerativemodelonsubability', '', '', '', '', '']","['Oneimportantexampleistheconstituentcontextmodel(CCM)of #TAUTHOR_TAG,whichwasspecificallydesignedtocapturethelinguisticobservationmadeby #AUTHOR_TAGthatthereareregularitiestothecontextsinwhichconstituentsappear.', '', 'NOUNDETandVERB.', '', '', 'tolearnwhichPOScontextsarelikely,doesviaprobabilisticgenerativemodel,on', '', '', '', '', '']","['Oneimportantexampleistheconstituentcontextmodel(CCM)of #TAUTHOR_TAG,whichwasspecificallydesignedtocapturethelinguisticobservationmadeby #AUTHOR_TAGthatthereareregularitiestothecontextsinwhichconstituentsappear.', '', 'andVER.', '', '', 'tolearnwhichPOScontextsarelikely,doessoviaaprobabilisticgenerativemodel,providingonsubability', '', '', '', '', '']","['Oneimportantexampleistheconstituentcontextmodel(CCM)of #TAUTHOR_TAG,whichwasspecificallydesignedtocapturethelinguisticobservationmadeby #AUTHOR_TAGthatthereareregularitiestothecontextsinwhichconstituentsappear.', '', '', '', '', '', '', '', '', '', '']",0
"['adjbecombinedusingoneaofrulesform', 'Thedirectionoftheslashoperatorgivesthebehaviorofthefunction.', 'Acategory\\n)/mightdescribeanintransitiveverbwithaprepositionalphrasecomplement;itcombinesontheright(/)withaconstituentwithcategorypp,andthenontheleft(\\)witha)that', 'Wefollow #TAUTHOR_TAGinallowingasmallsetofgeneric,linguistically-plausibleunaryandbinarygrammarrules.', 'combiningleft']","['adjacentbecombinedusingoneaofrulesform', 'Thedirectionoftheslashoperatorgivesthebehaviorofthefunction.', 'Acategorymightdescribeanintransitiveverbwithaprepositionalphrasecomplement;itcombinesontheright(/)withaconstituentwithcategorypp,andthenontheleft(\\)witha(np)that', 'Wefollow #TAUTHOR_TAGinallowingasmallsetofgeneric,linguistically-plausibleunaryandbinarygrammarrules.', 'combiningleft']","['adjcanbecombinedusingoneasetofcombinationrulesform', 'Thedirectionoftheslashoperatorgivesthebehaviorofthefunction.', 'Acategory\\n)/mightdescribeanintransitiveverbwithaprepositionalphrasecomplement;itcombinesontheright(/)withaconstituentwithcategorypp,andthenontheleft(\\)with)that', 'Wefollow #TAUTHOR_TAGinallowingasmallsetofgeneric,linguistically-plausibleunaryandbinarygrammarrules.', 'combiningtheleft']","['', 'Thedirectionoftheslashoperatorgivesthebehaviorofthefunction.', 'Acategory(s\\np)/ppmightdescribeanintransitiveverbwithaprepositionalphrasecomplement;itcombinesontheright(/)withaconstituentwithcategorypp,andthenontheleft(\\)withanounphrase(np)thatservesasitssubject.', 'Wefollow #TAUTHOR_TAGinallowingasmallsetofgeneric,linguistically-plausibleunaryandbinarygrammarrules.', '']",5
"['', '', 'weused3,291featurestrainingthe', 'FeatureswerediscoveredfromtheactualsentenceplantreesthattheSPGgeneratedthroughthefeaturederivationprocessdescribedbelow,inamannersimilartothatusedby #TAUTHOR_TAG.', 'ThemotivationforthefeatureswastocapturedeclarativelydecisionsmadebytherandomizedSPG.', 'textplans']","['', '', 'weused3,291featurestrainingthe', 'FeatureswerediscoveredfromtheactualsentenceplantreesthattheSPGgeneratedthroughthefeaturederivationprocessdescribedbelow,inamannersimilartothatusedby #TAUTHOR_TAG.', 'ThemotivationforthefeatureswastocapturedeclarativelydecisionsmadebytherandomizedSPG.', 'textplans']","['', '', 'weused3,291features', 'FeatureswerediscoveredfromtheactualsentenceplantreesthattheSPGgeneratedthroughthefeaturederivationprocessdescribedbelow,inamannersimilartothatusedby #TAUTHOR_TAG.', 'ThemotivationforthefeatureswastocapturedeclarativelydecisionsmadebytherandomizedSPG.', 'iculartextplans']","['', '', 'Intotal,weused3,291featuresintrainingtheSPR.', 'FeatureswerediscoveredfromtheactualsentenceplantreesthattheSPGgeneratedthroughthefeaturederivationprocessdescribedbelow,inamannersimilartothatusedby #TAUTHOR_TAG.', 'ThemotivationforthefeatureswastocapturedeclarativelydecisionsmadebytherandomizedSPG.', '']",1
"['Previousworkinsentenceplanninginthenaturallanguagegeneration(NLG)communityuseshand-writtenrulestoapproximatethedistributionoflinguisticphenomenainacorpus(see #TAUTHOR_TAGforarecentexamplewithfurtherreferences).', '', '']","['Previousworkinsentenceplanninginthenaturallanguagegeneration(NLG)communityuseshand-writtenrulestoapproximatethedistributionoflinguisticphenomenainacorpus(see #TAUTHOR_TAGforarecentexamplewithfurtherreferences).', '', '']","['Previousworkinsentenceplanninginthenaturallanguagegeneration(NLG)communityuseshand-writtenrulestoapproximatethedistributionoflinguisticphenomenainacorpus(see #TAUTHOR_TAGforarecentexamplewithfurtherreferences).', '', '']","['Previousworkinsentenceplanninginthenaturallanguagegeneration(NLG)communityuseshand-writtenrulestoapproximatethedistributionoflinguisticphenomenainacorpus(see #TAUTHOR_TAGforarecentexamplewithfurtherreferences).', '', '']",0
"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'OurprimarycontributionisamethodfortrainingtheSPR', '.TheSPRusesrulesautomaticallylearnedfromtrainingdata,usingtechniquessimilarto #TAUTHOR_TAG.']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'OurprimarycontributionisamethodfortrainingtheSPR', '.TheSPRusesrulesautomaticallylearnedfromtrainingdata,usingtechniquessimilarto #TAUTHOR_TAG.']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'primarycontributionisamethodfortrainingtheSPR', '.TheSPRusesrulesautomaticallylearnedfromtrainingdata,usingtechniquessimilarto #TAUTHOR_TAG.']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '.TheSPRusesrulesautomaticallylearnedfromtrainingdata,usingtechniquessimilarto #TAUTHOR_TAG.']",1
